"BR-Npw","BR-Sa1","BR-Sa3","CA-Ca1","CA-Ca2","CA-Cbo","CA-DBB","CA-Gro","CA-Let","CA-LP1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS5","CA-NS6","CA-NS7","CA-Oas","CA-Obs","CA-Ojp","CA-Qc2","CA-Qcu","CA-Qfo","CA-SF1","CA-SF2","CA-SF3","CA-SJ1","CA-SJ2","CA-SJ3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CA-WP1","MX-EMg","MX-Lpa","US-A32","US-A74","US-ADR","US-ALQ","US-AR1","US-AR2","US-ARM","US-Atq","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Blo","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-Brw","US-BZB","US-BZF","US-BZS","US-CaV","US-Ced","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-CMW","US-Cop","US-CPk","US-CRT","US-CS2","US-Ctn","US-DFC","US-Dia","US-Dix","US-Elm","US-EML","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-GMF","US-Goo","US-Ha1","US-Ha2","US-HBK","US-Hn2","US-Ho2","US-Ho3","US-IB1","US-IB2","US-ICh","US-ICs","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KS2","US-KS4","US-KUT","US-LS1","US-LS2","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MMS","US-MOz","US-Mpj","US-MRf","US-MtB","US-Myb","US-NC1","US-NC2","US-NC3","US-NC4","US-Ne1","US-Ne2","US-Ne3","US-NR1","US-Oho","US-ONA","US-PHM","US-Pon","US-RC1","US-RC2","US-RC3","US-RC4","US-RC5","US-Rls","US-Rms","US-Ro1","US-Ro2","US-Ro3","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwe","US-Rwf","US-Rws","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-Seg","US-Ses","US-SFP","US-Shd","US-Skr","US-Slt","US-Snd","US-Sne","US-Snf","US-SO2","US-SO3","US-SO4","US-SP1","US-SP2","US-SP3","US-SRC","US-SRG","US-SRM","US-Srr","US-SRS","US-StJ","US-Syv","US-Ton","US-Tw1","US-Tw3","US-Tw4","US-Tw5","US-Twt","US-UMB","US-UMd","US-Var","US-Vcm","US-Vcp","US-Vcs","US-WBW","US-WCr","US-Wdn","US-Whs","US-Wjs","US-Wkg","US-Wlr","US-WPT","US-xAB","US-xAE","US-xBL","US-xBN","US-xBR","US-xCL","US-xCP","US-xDC","US-xDJ","US-xDL","US-xDS","US-xGR","US-xHA","US-xJE","US-xJR","US-xKA","US-xKZ","US-xMB","US-xML","US-xNG","US-xRM","US-xRN","US-xSE","US-xSJ","US-xSP","US-xSR","US-xST","US-xTA","US-xTE","US-xTL","US-xTR","US-xUK","US-xUN","US-xWD","US-xWR","US-xYE"
256.73,217.248,194.515,361.55,331.15,450.76602,439.9,405.873,424.835,308.1955,318.58,464.9925,345.4085,421.821,406.849,398.0495,424.3785,374.781,455.47,427.22,403.125,263.895,282.88,285.075,438.935,459.2,394.78,380.2225,344.1,405.8495,428.15,495,471.057,510.75,473.0455,380.25,301.43213335,402.75,439.05,480.55,273.78071875,395.2193,348.6105,333.64,435.365,300.2,259.5,277.428,418.3956805,443.2961345,436,405.5,495.837,333.2985,281.081,328.244,333,377,459.4135,429.2405,321.9,329.2,370.335,358.1,286.5,370.4,374.801,377.11245,307.6405,348.84405,469.5,428.7,312.75,494.636,464.27075,414.3905,371,399.7345,403.5,361.75,316,328.00476665,440.55,213.75294575,348.2,313,417.975,536.3,385.65,348.7,376.568302875,342.09,344,318,385.05,438.2438,332.624865,255.25,263.55,359,344.85,278.2,243.8,300.6119,324.86565,310.75,457.7086,460.75,444.4862544,403.408,446.7012,419.85,420.1265,419.985,454.145,407.439,585.25,488.45,432.765,501.79,446,386.782615,508.75,497.855,479.366197,223.4175,384.4149,347.88595,408.2391,502.7,472.2,468.2,288.52,484.27255,326.5313,370.37321665,542.35,329,374.75,304.5,384.2,394.2,415.65,512.45,371.31453,378.0886,357.2189,398.53235,392.17435,396.2954,267.656742,410.35,476.070515,391.2,251.33,385.025,418.92,328.03,453.8,283.54724,274.945285,434.5,548.15,447.27,323.1,352.7845,481.292,428.501304,460,457.05,489.6,330.1,356.29,397.1345,372.5,337.8813,403.65,456.399,357.816565,351.2126333,394.04835,432.623,522.5007215,385.536127,519.47662,461.0199155,407.43662,500.26,496.77,316.335,341.82018,364.80464,445.330325,453.5,354.6211,469.05,338.2,331.937775,340.6845,484.55,460.1202635,424.315,489.305,428.815,261.94,364.47,490.325,319.68,456.08,285.47,557.045,301.595,468.805,355.225,431.23,354.16,435.53,460.985,356.525,424.05,484.54,333.415,521.28,461.64,415.92,422.16,383.215,379.945,361.56,496.725,348.74,428.035,466.7,395.96,420.795,482.905,440.685
88.72,80.2945,69.755,305.9,249,326.232985,297.905,310.2175,317.15,216.0235,282.655,334.3185,324.054,310.6555,318.688,332.8605,358.871,339.2965,341.74,363.695,324.565,166.63,201.41,195.675,351.29,391.335,302.29,308.299,288.45,329.073,299.1,355.5,306.75,354.7,318.711,271.45,140.224985,294.55,330.34995,352.15,149.01718695,251.2916,247.45,232.53,301.9,273.4,142.5,185.08,274.613143,297.562616,306,249.5,340.715,307.8785,260.202,276.228,197,228,326.908,309.4215,294.3,293.53,285.69,287.85,178,233.9,244.48915,225.7103,184.5763,214.19995,343.5,276,200.2,447.2845,350.1539,250.8798,232,253.641,278.5,245.3,199.95,239.84245,283.3,163.84906975,217.65,199,292.97,396.4,233.2,207.15,241.49250825,238.965,209,205,258.65,298.75,232.883688333333,160.5205,158.77,237.6,225.05,225.7,192.35,279.9562,197.9812,184.65,318.7378,318.72023405,325.1702264,255.65,289.2627,308.58,288.9705,269.69,291.875,274.0285,451.2,327.7,294.8333,371.119,300.5,231.87961,355.35,363.11,305.4577465,160.826,261.7224,241.78135,262.38265,368.8,350.3,341.5,184.62,357.78475,157.0136,220.64285,444.3,199.45,241.6,183.9,242.7,264.45,313.05,388.4,228.4427217,272.12215,194.445,287.74385,288.73115,293.7812772,221.3483544,296.7,349.25,292.45,122.825,221.73,246.93,184.93,341.28,164.0831,160.52131,337,443.95,338.38,193.35,227.1675,333.209107,262.3408745,320.55,315.8,366.75,209.91,257.65,246.7805,204,197.2591,248.05,288.109,208.34507,232.2439833,271.2624,270.8615,367.5487,242.141383,350.2602905,293.815579,248.2570425,383.97,379.951,185.275,253.675745,249.67204,338.951465,301,233.0809,253.6375,211.8,180.47224,199.131,337.9,324.773378,294.755,357.2,286.595,233.58,198.16,335.01,158.275,333.96,236.885,391.41,133.18,279.165,252.19,331.86,204.595,313.085,328.86,224.84,292.745,345.295,185.56,397.095,298.82,256.795,246,248.99,255.595,202.345,317.675,279.62,284.815,324.19,269.245,305.02,334.18,317.55
-11.39,-12.426,-9.835,167.8,147.55,174.024995,149.86,185.957,197.3,119.515,170.735,244.794,209.2855,180.3055,233.9275,219.5995,241.8905,232.055,251.71,281.565,237.255,91.7545,94.99,72.9755,271.525,287.2,226.16,223.5295,188.5,230.205,166.6,192.95,153.65,182.05,166.991,190.5,-0.377537667,173.35,201.95995,178.875,18.800087555,120.38765,131.42,106.84,159.369,237.2,23.5,72.61245,125.7391315,134.6384765,170,123,195.845,258.438,201.2205,233.8815,76,96,178.2955,164.365,253.15,176.87,177.235,167.6,88,93.3,106.6112,72.752935,68.115445,72.87523,193,95.4,84.73,331.6015,202.22445,110.0904,84,122.271,143.5,105.25,119.95,196.72398335,159.9,143.2679845,112.3,75.5,159.375,228.95,145.8,77.26,109.634279,123.73,79,65.5,98.7,138.583725,110.153742666667,65.505,62.05,104.95,100.6,205.9,179.85,217.24175,51.86702,37.9,186.01255,205.13,167.4,98.75,115.2209,187.275,144.2595,128.83,131.665,135.974,300.8,209.65,145.8687024,213.425,136.3001132,80.577411,190.35,165.46,122.263173,30.67225,113.11165,92.752495,118.7951,220,210.45,202.6,90.08,210.35855,67.122785,92.16762833,326.7,72.22,101.4,59.645,96.05,131.3,183.27,230.41,111.693,140.13065,104.98279535,164.34365,151.2347,158.9222,162.21207285,182.65,203.3,170.525,-1.44,67.215,88.095,52.965,200.995,42.632447,43.249487,186,310.4,273.075,45.115,81.0285,130.5864965,126.278822,164.3,149.25,202.8,110.65,141.98,149.6175,62.187,69.9688,97.05,111.1915,91.427887,107.8804433,128.94175,105.287,194.4212875,100.4933935,151.3956335,129.5028905,93.4225355,236.68,232.47,52.231,99.944646,81.483144,132.94227,177.49,104.82805,185.6405,86.2,62.5178575,53.22235,182.8,165.7153355,145.18,198.07,137.8,165.065,72.23,174.215,65.21,186.5,164.96,221.375,65.505,176.81,99.63,185.165,44.09,156.77,171.545,91.01,155.24,236.955,81.56,218.605,135.15,88.335,85.595,89.69,112.29,58.305,116.28,223.855,146.61,165.04,131.04,174.345,163.015,171.7
-51.21,-30.951,-28.74,64.825,46.565,44.850495,34.78,58.9155,82.015,37.205,63.54,138.322,59.9645,71.765,135.635,120.7855,131.526,124.659,153.705,158.62,141.97,26.57,16.101,8.039,158.145,157.91,113.505,126.2385,108.45,117.15,34.305,55.21,29.55,35.91,37.0005,90.05,-73.929956665,51.83,89.14,30.345,-67.70319448,-1.08694465,-0.603,8.9565,33.054,167.1,-49,-0.69735,2.987326,0.3627585,42.5,-10,42.42,227.124,164.0595,182.947,-7,39,47.556,40.9395,199.9,114.095,138.23,125.7,9,-3.341,-19.16559,-43.05348,-18.919615,-26.82671,42.5,-7.964,4.485,199.0885,78.179965,2.880167,-28,13.52225,6.5,14.26,16.05,131.18833335,32.48,96.16895349,-6.2935,-24,40.942,82.05,-6.943,-23.945,0.641869999999999,11.408,-12.5,-1,-14.185,5.626965,-5.22802594166667,-2.105,-8.54,7.7,13.35,154.15,134,162.16,-38.927215,-38.425,36.754,57.584,40.529,15.525,-2.997388,70.618,9.69598,4.890985,-5.273,15.688,136,94.55,11.7,70.1,10.375958085,-27.583674,37.85,5.96465,-2.639351,-26.80955,-0.188285,-3.60943,-2.9565285,67.9,63.2,55.2,6.85,66.684295,8.659076,-1.719301833,178.3,-21.425,-3.195,-28.13,-0.1795,8.2065,50.67,80.44,22.324,27.436935,22.148,46.23026,27.63428,35.93001473,86.3673769,27.425,54.555,49.647425,-86.68,-45.65,-35.785,-61.7,68.3195,-45.394558,-49.842214,70,168.75,133.85,-10.345,-30.8,-3.139341,-11.6479045,38.905,27.39,55.095,34.55,54.856,59.055,-18.75,-15.1826,-13,-26.033247,-7.511765,8.6635454,15.1657,-24.388,32.0475675,-9.729786,12.789181,-30.162298,-25.302817,87.852,85.203,-49.97,-14.024424,-29.0834125,0.377959,45.208,4.991084,29.38,-25.755,-35.443784,-33.705,52.7,49.12669075,35.83,44.37,17.91,100.31,-6.76,24.07,-25.81,69.86,107.615,70.85,10.12,50.81,6.675,40.75,-47.16,35.68,36.96,-33.17,36.89,108.87,-15.67,75.13,-3.31,-58.315,-27.27,-17.73,11.21,-10.52,-18.905,156.965,31.53,39.625,12.65,55.295,21.005,22.91
-43.47,-29.457,-27.27,-4.019,-28.10525,-34.634995,-39.995,-7.225,2.6235,-26.52,1.225,35.6995,11.436,26.5615,37.6555,24.9305,22.423,28.881,39.08,50.415,41.79,-14.697,-36.6855,-39.6195,46.745,48.445,25.235,47.081,26.405,27.26025,-32.735,-17.34,-37.295,-46.235,-31.451,3.345,-86.664141665,-40.31,3.0515,-19.366,-107.9154926,-48.84673,-53.659,-46.8075,-38.26,136.5,-89,-42.96195,-69.06112,-76.74304,-35,-73,-62.027,199.687,135.553,126.4955,-39,25,-24.6895,-35.865,155.85,58.317,63.6475,58.72,-31.5,-44.28,-60.94229,-71.11826,-56.3028,-73.74279,-36.5,-55.805,-57.115,37.39,3.5065845,-45.37749,-69,-32.4964,-87.75,-36.995,-35.45,68.92513,-30.965,55.07440698,-67.65,-84.5,-21.07,-23.2,-88.85,-94.95,-70.401858625,-35.1315,-49,-41,-65.875,-34.64951,-65.3565308333333,-36.91,-41.578,-39.35,-26,95.3,92.15,107.96,-79.050445,-72.2435,-25.21495,-29.32261558,-40.48,-20.795,-40.067085,-17.236,-39.947,-51.28555,-81.3965,-64.8285,2.7715,-8.875,-80.73,-24.48,-50,-86.499555,-47,-72.4085,-77.7112675,-47.6273,-43.37403,-49.028425,-42.82435,-25.1,-28.2,-32.9,-49.46,-23.363225,-25.06595,-47.502253335,42.65,-59.5,-54.59,-66.475,-48.35,-55.625,-49.7864755,-24.8195,-37.5087017,-28.84259,-42.66635805,-22.115875,-34.377955,-31.61153609,36.256980195,-64.29,-34.55004525,-51.61,-104.305,-63.58,-57.72,-92.775,-10.0445,-77.758069,-83.138067,-20.5,40.85,19.045,-43.945,-67.762,-77.0337115,-82.4517205,-63.73,-73.85,-57.35,-14.12,-3.835,-5.3355,-58.75,-55.20095,-64.005,-73.459045,-53.240781,-32.79798833,-42.647095,-82.302,-62.7775235,-81.489828,-63.273971,-89.0213235,-78.049296,-10.3775,-8.406,-76.274,-71.0565815,-61.994278,-73.511186,-21.105,-59.369825,-51.927,-68.87,-80.320193,-81.05,-12.9,-14.86063785,-33,-42.09,-42.71,46.06,-52.9,-47.495,-70.8,-18.25,41.99,-6.515,-21.415,-24.06,-56.035,-29.91,-62.815,-47.1,-41.71,-85.86,-57.1,0.735,-74.74,-20.76,-62.015,-121.485,-97.85,-70.525,-46.505,-46.18,-106.45,90.41,-33.34,-44.995,-53.475,-15.585,-66.17,-47.575
-39.89,-28.1105,-28.98,-47.025,-45.32,-68.223815,-63.005,-61.3675,-38.44,-66.46985,-58.785,-19.609,-26.9505,-15.929,-12.7685,-20.1605,-27.5195,-14.243,-29.135,-19.19,-24.82,-25.0225,-48.124,-62.352,-29,-31.63,-41.17,-24.4221,-28.87,-44.1108,-55.485,-49.28,-55.495,-71.8,-53.9735,-43.525,-79.807731665,-49.695,-38.988,-44.531,-96.809790565,-39.901615,-53.746,-56.2565,-51.0273,95.7,-87,-40.82865,-70.3906965,-81.742192,-59.5,-75,-63.107,127.1415,82.01,73.141,-38,23,-53.192,-59.8815,105.75,13.417,20.858,17.89,-39.5,-46.39,-64.79754,-70.66038,-56.646685,-74.002405,-64,-57.25,-58.49,-54.2065,-28.719925,-68.22056,-70,-47.9148,-102.75,-48.805,-51.75,26.372990165,-43.45,19.73352713,-83.8,-92,-25.8535,-55.65,-98.55,-105.4,-79.939222,-40.801,-48,-43,-69.195,-37.497535,-81.885874,-37.1795,-39.355,-39,-27.6,45.465,39.02,59.695665,-74.63316,-67.089,-45.83048807,-43.1085,-61.77,-23.985,-40.086745,-64.373,-37.95575,-53.35745,-93.7125,-77.222,-59.82,-44.42,-89.23333,-61.958,-57,-88.224034,-74.85,-81.25,-84.2605635,-48.60655,-46.25147,-50.6842405,-45.5186,-48.35,-48.1,-52.45,-57.535,-66.604635,-30.34128,-53.047611665,-27.85,-60.92,-64.03,-67.75,-52.98,-69.005,-90.8375,-77.198,-55.759295,-52.145695,-54.371814,-41.70088,-54.399575,-51.44286,2.3262836245,-99.375,-75.5470868,-106.6375,-100.14,-55.535,-50.98,-89.34,-41.325,-75.0619,-79.1570005,-50.5,-22.75,-38.309,-49.015,-67.4365,-83.677626,-86.689539,-64.39,-74.3,-63.045,-24.895,-16.82,-26.86,-60.155,-55.9576,-67.215,-74.6847215,-55.09,-41.523435,-59.547535,-80.0355,-70.277245,-86.2709035,-69.928,-89.908117,-81.056338,-68.5275,-66.606,-58.82,-73.76688,-61.8930665,-81.7691995,-44.155,-67.04348,-89.5235,-67.39,-80.966612,-78.11,-31.75,-32.080507375,-18.95,-62.835,-51.76,2.86,-43.46,-56.46,-75.33,-58.52,-0.29,-44.52,-26.535,-38.34,-47.84,-42.64,-51.29,-59.91,-55.74,-66.57,-72.835,-44.81,-56.77,-54.78,-70.06,-98.029375,-87.455,-61.58,-58.68,-44.985,-103.5925,48.295,-34.66,-57.62,-59.5,-54.01,-35.08,-60.485
-37.865,-29.4725,-28.27,-50.935,-45.465,-67.114655,-57.86,-65.852,-38.94,-68.0874,-75.68,-54.493,-52.0885,-45.9225,-29.5275,-42.765,-45.331,-35.3715,-68.19,-62.915,-68.72,-27.8225,-39.345,-57.6075,-74.935,-54.4,-58.46,-63.3034,-60.135,-86.8124,-51.7,-46.855,-52.82,-68.295,-52.4315,-52.465,-73.342541665,-45.17,-47.998,-42.845,-89.726143735,-24.404945,-50.112,-52.444,-48.1738,57.05,-88,-40.72785,-65.475868,-78.256381,-60,-74,-59.701,63.773,30.4925,22.5085,-37,19.5,-50.9015,-56.857,62.595,-13.562,-14.9055,-10.065,-31,-44.63,-61.412415,-67.360005,-53.351265,-69.92501,-63,-53.45,-51.895,-79.7285,-29.72253,-67.55241,-67,-43.3529,-102,-46.585,-51.95,-0.8560439,-41.425,-13.876600775,-81.3,-86,-24.6115,-52.6,-93.5,-99.75,-78.9,-39.237,-45.5,-42,-66.1,-37.077615,-74.9400336666667,-36.575,-37.08,-36.4,-25.95,8.038,8.465,19.953895,-70.756385,-63.1235,-44.208935,-42.9545,-58.165,-23.68,-38.93096,-62.7125,-33.9357,-50.24175,-90.6575,-69.9895,-61.425,-43.145,-85.04,-62.897,-54,-81.4028125,-68.15,-85.539,-83.169014,-45.1439,-44.328755,-48.281795,-44.21606,-46.05,-45.1,-49.6,-60.83,-63.825615,-29.0967,-52.27099833,-38.1,-59.135,-60.965,-64.32,-49.945,-65,-89.5045,-73.889,-53.84923,-50.3719,-52.8215464,-38.349,-50.642685,-48.19102,-18.335370045,-93.995,-75.0785,-103.9553515,-94.73,-50.79,-46.02,-83.68,-43.097,-69.335714,-75.351223,-50,-32.45,-47.863,-46.055,-64.7625,-82.248026,-84.8415925,-59.05,-70.35,-62.77,-26.135,-17.5,-27.93,-56.95,-56.14645,-67.114,-73.0600805,-52.605,-40.58320667,-57.51732,-74.1,-68.4779195,-83.8928095,-67.77371,-88.067366,-78.7042255,-70.93,-70.128,-54.309,-78.0413265,-62.055768,-82.103869,-43.415,-64.92806,-80.741,-66.64,-78.185318,-76.3295,-30.7,-32.38155,-30.55,-61.83,-46.82,-34.145,-41.37,-56.78,-71.53,-61.94,-22.115,-43.815,-29.93,-37.68,-44.25,-41.07,-55.415,-56.27,-55.825,-56.47,-74.47,-53.59,-57.89,-53.94,-66.31,-90.22125,-77.06,-55.33,-62.32,-47.335,-100.735,5.07,-35.41,-59.545,-60.59,-53.52,-34.815,-43.9
-37.135,-28.2415,-28.335,-56.625,-43.18,-65.30954,-49.93,-63.9755,-38.94,-66.671,-79.86,-53.364,-52.293,-44.4615,-25.249,-41.354,-44.775,-36.871,-72.35,-62.105,-70.77,-32.9235,-35.384,-47.23,-73.565,-53.415,-50.665,-60.8143,-56.515,-79.46605,-49.19,-46.48,-51.01,-66.085,-50.9445,-42.58,-66.146258335,-41.995,-45.3335,-44.457,-84.29241033,-19.7248,-49.842,-51.009,-46.8971,26.91,-87,-38.3067,-62.3082365,-74.2603285,-58,-72.5,-57.516,17.948,-2.6125,-2.2555,-35,19.5,-48.377,-53.047,34.65,-30.294,-32.077,-22.38,-26,-41.79,-59.801715,-66.56118,-52.495865,-67.45332,-59,-52.77,-47.035,-80.35,-26.653285,-64.705865,-67,-41.9127,-99.5,-42.365,-55.05,-15.408935,-40.175,-22.862100775,-80.02,-82,-23.523,-52.455,-90.5,-98.7,-78.9,-40.758,-39,-37,-61.5,-39.8102175,-68.3299746666667,-30.3945,-32,-34.65,-25.2,-13.16,-11.47,-3.7542685,-68.358665,-60.603,-44.27721541,-44.1245,-63.0828405,-22.64,-39.46815,-59.4015,-32.02585,-47.305,-88.935,-64.2065,-60.435,-41.925,-78.08,-61.52,-52.835987035,-79.6734385,-62.7,-84.132,-83.521127,-38.44845,-44.193205,-45.7114555,-41.97321,-45,-44.3,-48.2,-61.69,-61.87888,-31.432185,-50.597608335,-36.65,-54.235,-59.78,-61.35,-47.11,-63.575,-86.771,-68.935,-50.954168395,-48.552455,-50.52265125,-35.98709,-50.493675,-46.02534,-32.94727538,-95.525,-74.11821455,-99.6495,-90,-45.515,-41.945,-79.06,-42.24,-68.334311,-70.792772,-50.5,-29.85,-48.2235,-42.695,-63.4245,-80.9379075,-81.3714815,-57.98,-67.93,-59.91,-25.725,-17.375,-28.165,-55.8,-56.2868,-66.36,-72.2749,-51.655,-37.66092,-57.83755,-70.647,-66.202267,-81.873293,-65.5598145,-86.009961,-77.133803,-66.844,-67.358,-53.93,-75.261162,-64.605399,-85.1778005,-41.875,-62.747855,-78.365,-66.885,-75.823625,-75.785,-28.1,-31.41185,-37.575,-59.485,-45.39,-45.765,-30.38,-59.03,-71.99,-61.39,-31.705,-42.57,-30.68,-42.45,-46.85,-43.895,-58.9,-56.405,-56.05,-52.85,-62.03,-48.12,-52.92,-52.23,-63.92,-85.370625,-82.73,-60.69,-59.31,-46.135,-97.8775,-17.97,-44.54,-56.8,-64.23,-51.245,-39.27,-54.94
-38.71,-29.182,-27.77,-55.745,-41.87,-62.41292,-41.405,-66.65,-36.82,-67.33845,-77.475,-51.254,-50.02,-43.034,-23.799,-38.856,-45.2625,-36.4965,-69.455,-58.14,-67.49,-30.7405,-37.492,-39.047,-60.565,-52.41,-52.09,-54.2425,-50.15,-70.4582,-48.025,-46.46,-50.175,-64.98,-51.6675,-31.62,-61.17659,-40.39,-43.421,-43.163,-80.425043565,-16.409625,-47.81,-50.3355,-45.8817,9.33,-89,-38.81505,-59.052939,-70.287102,-56.5,-70.5,-57.222,-9.652,-22.083,-21.682,-35,18,-45.642,-48.809,14.945,-35.658,-39.449,-24.295,-21,-41.075,-57.462395,-63.85894,-50.87474,-67.81477,-56.5,-53.88,-45.254,-86.167,-25.95699,-64.554345,-66,-41.0036,-97,-40.415,-54.42,-19.47248,-37.1,-23.5182093,-78.43,-73.5,-23.156,-51.09,-88.95,-96.55,-79.029414125,-42.1985,-33,-37.5,-59.7,-36.8114875,-64.8737701666667,-27.115,-26.77,-31.95,-23.6,-26.02,-23.99,-16.629215,-67.1153,-59.859,-41.70156,-45.095,-57.61,-20.15,-38.18855,-59.7855,-29.63055,-45.10355,-86.169,-60.41,-58.485,-42.35,-71.61,-60.631,-52,-79.306028,-50.85,-83.712,-83.309859,-30.9023,-40.219825,-36.8295,-41.10886,-44.9,-42.4,-46.9,-63.12,-60.556315,-28.7141,-48.535038335,-35.45,-54.42,-57.89,-56.555,-47.49,-62.09,-84.88786255,-71.985,-49.85025,-45.76027,-50.39306895,-34.233185,-47.19771,-41.674854545,-35.7493096,-96.09,-73.79989635,-97.597,-83.19,-42.08,-38.83,-75.745,-41.584,-68.812141,-74.1362815,-49.5,-29.25,-49.157,-40.645,-61.784,-80.4904065,-80.7582075,-55.18,-64.795,-60.345,-25.085,-15.04,-26.875,-57.95,-56.7345,-64.485,-69.7042085,-51.825,-37.94212333,-56.33733,-67.625,-64.195521,-77.2343715,-63.4558305,-84.796257,-74.838028,-65.609,-65.5345,-53.926,-79.671222,-65.459438,-85.006905,-40,-61.96469,-77.283,-66.895,-73.3923905,-76.97,-27.6,-30.99405,-31.48,-57.595,-43.445,-47.72,-27.63,-58.58,-68.64,-55.48,-32.57,-43.535,-31.63,-41.78,-49.47,-47.87,-56.37,-54.16,-54.685,-58.14,-64.56,-46.44,-59.845,-50.75,-61.53,-81.8575,-80.42,-49.605,-53.69,-44.75,-95.02,-39.425,-37.19,-55.14,-65.12,-51.46,-54.275,-49.81
-39.06,-32.437,-25.655,-70.465,-50.2,-52.8388,-35.255,-59.229,-34.005,-65.3255,-53.48,-42.9775,-37.5345,-27.655,-14.0715,-29.669,-35.7495,-34.4695,-68.86,-51.32,-60.12,-22.2675,-27.66,-34.984,-60.26,-41.02,-56.21,-48.5607,-45.525,-63.6972,-41.1,-37.81,-44.01,-54.765,-47.5345,-26.39,-59.070855,-33.485,-42.59,-43.897,-79.6896081,-14.84711,-50.539,-48.206,-46.11,-1.4565,-64,-29.5085,-56.646448,-63.4850965,-49,-68,-53.549,-25.6445,-29.2025,-27.2275,-31,14,-37.1975,-37.6795,2.6165,-19.595,-35.2335,-20.47,-16.5,-36.81,-56.342365,-62.696685,-51.420285,-66.8427,-53,-42.007,-41.539,-88.1805,-21.327735,-51.44614,-61.5,-40.00785,-84.75,-39.335,-56.18,-13.49188,-43.055,-14.4932,-58.94,-78,-19.2635,-43.745,-60.425,-68.29,-79.675,-37.275,-27,-35,-60.7,-28.6455575,-59.6607175,-25.7245,-19.185,-25.15,-20,-22.6,-21.78,-26.675825,-59.356125,-51.6725,-41.40616702,-40.08725085,-57.27,-14.76,-35.48823,-53.722,-22.3119,-31.1971,-86.2385,-55.404,-57,-43.935,-66.49,-56.55,-51,-66.258234,-13.15,-64.6405,-79.014085,-26.9575,-38.65712,-31.9423,-40.686625,-38.6,-36.3,-41.25,-61.405,-50.27654,-25.82995,-46.984865,-38.45,-54.855,-59.05,-55.29,-45.8,-72.85,-89.3755,-75.989,-44.727955,-44.4436061,-48.42815651,-37.606105,-44.84432,-43.42832,-33.43683325,-86.035,-77.9375,-103.03822,-72.705,-38.06,-35.17,-66.58,-41.296,-58.8091795,-62.364769,-47,-33.8,-48.035,-38.215,-59.7035,-77.8511285,-76.855465,-51.985,-59.075,-49.33,-23.83,-11.5,-27.535,-50.1505,-47.387,-50.975,-71.597475,-43.4,-35.6238,-52.06494,-66.69,-60.4908025,-74.2830875,-62.011316,-81.146208,-67.9140845,-60.57,-58.794,-53.5325,-62.6953615,-54.366731,-64.531598,-36,-59.235465,-69.517,-56.75,-63.735977,-63.83,-30.3,-27.4958,-58.905,-65.07,-46.34,-21.3,-32.83,-63.46,-61.94,-62.855,-29.43,-46.52,-34.46,-39.03,-48.25,-48.79,-49.93,-53.87,-51.88,-63.285,-68.95,-53.96,-46.92,-53.06,-52.31,-81.26,-79.36,-55.125,-47.245,-51.69,-88.89,-7.31,-34.78,-57.755,-57.37,-57.655,-81.41,-64.01
