"BR-Npw","BR-Sa1","BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-DBB","CA-Gro","CA-Let","CA-LP1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS5","CA-NS6","CA-NS7","CA-Oas","CA-Obs","CA-Ojp","CA-Qc2","CA-Qcu","CA-Qfo","CA-SCC","CA-SJ2","CA-SJ3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CA-WP1","MX-EMg","MX-Lpa","US-A32","US-A74","US-ADR","US-ALQ","US-AR1","US-AR2","US-ARM","US-Atq","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-Brw","US-BZB","US-BZF","US-CaV","US-Ced","US-CF1","US-CF2","US-CF3","US-CF4","US-CMW","US-Cop","US-CPk","US-CRT","US-CS2","US-Ctn","US-DFC","US-Dia","US-Dix","US-Dk1","US-Dk2","US-Elm","US-EML","US-Esm","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-GMF","US-Goo","US-Ha1","US-Ha2","US-HBK","US-Hn2","US-Ho2","US-Ho3","US-IB1","US-IB2","US-ICh","US-ICs","US-ICs","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KS2","US-KS4","US-KUT","US-LS1","US-LS2","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MMS","US-MOz","US-Mpj","US-MRf","US-MtB","US-Myb","US-NC1","US-NC2","US-NC3","US-NC4","US-Ne1","US-Ne2","US-Ne3","US-NR1","US-Oho","US-ONA","US-PHM","US-Pon","US-Prr","US-RC1","US-RC2","US-RC3","US-RC4","US-RC5","US-Rls","US-Rms","US-Ro1","US-Ro2","US-Ro3","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwe","US-Rwf","US-Rws","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-Seg","US-Ses","US-SFP","US-Shd","US-Skr","US-Slt","US-Snd","US-Sne","US-SO2","US-SO3","US-SO4","US-SP1","US-SP2","US-SP3","US-SRC","US-SRG","US-SRM","US-SRS","US-Sta","US-StJ","US-Syv","US-Ton","US-Tw1","US-Tw3","US-Tw4","US-Twt","US-Uaf","US-UMB","US-UMd","US-Var","US-Vcm","US-Vcp","US-Vcs","US-WBW","US-WCr","US-Wdn","US-Whs","US-Wjs","US-Wkg","US-Wlr","US-WPT","US-Wrc"
-14.2613158686346,-17.1855,-16.82,0.031085,0.044414,-12.99,0.11825,0.251396264,-1.196345,0.113,0.2357,-1.135095,-3.39545061458662,0.108436258559964,0.235540551063189,0.161310948449506,0.175431420843509,0.186,0.3825,0.745,0.103,-0.037,0.18123,0.2685,0.383,0.14455,0.1766,-0.484544,-2.492,-10.3,-3.293,-2.641,0.022,-0.39,-7.225454063,0.482,-6.88285,-0.03825,0.167837742,-1.320845,-4.166,-2.201,-13.0272,-0.323,1.8075,0.112322756520189,-19.079546,-2.007249,0.569,-1.16381948386464,-0.232963384327363,-0.356,0.978,1.569,1.289,0.975,-9.1307,0.3735,-0.0328,0.450060287,1.387,-6.891,-0.731075,-0.681529,-0.773694,-0.111775,-1.22665,-0.447,-4.00998770721926,1.0726947426722,-8.8319775,0.2505,-3.6398475,-9.86,-1.8915,-7.523,-1.20812505459539,-1.0825,0.139769394,-3.05,-5.591,-0.113,-9.95768713103208,-9.0405,-6.239,-0.337,-0.055492,-0.789392935199859,-5.863,-0.5,-5.38351919252441,-2.65739354299724,-2.05353882753532,-4.9205,-4.039,1.5,0.4,0.351,0.37,0.153665254,-1.942925,-2.7297,-2.191302987,-8.15125,0.98873,-8.04,-4.7430967745,-2.3025,-0.09168755,-1.15079,-8.24445,-3.167,-7.958,-4.16,-2.993,1.07713991209449,-0.988651,-4.4298,-14.608,-8.89060638056901,-3.088469,-16.399358445,-13.845367,-2.4745125,-4.5565,1.5,1.1,0.7,0.336,0.473166826165777,-11.1883,-0.618357435,-7.39,0.0336865,-4.81151749779708,-7.16502609625297,-6.25712213998412,-2.6368066212609,-4.87958025316878,-4.0188756545,0.144246458,0.613702,-0.4110385,0.548180066,0.3031495,0.278717,0.22678,0.316816927,-0.134349676,-0.454576011,-3.854459743,-0.26,-4.35,-7.9,-1.44,-1.776,-0.815715,-0.62681,1.387,1.82,-13.769,-1.02,-10.34,-2.868822,-2.272,-2.045,-2.8125,-8.9965,-10.847,-12.81,-1.202,-2.6819,-0.351944029794486,-2.83221163,-2.327,0.3095695185,-0.1104557,-10.167111,0.7301995,-21.026299,-1.163399,3.035629,-0.992371786594732,0.43071,0.328,-12.881,-1.36218806978705,-10.8353906474175,-5.7530525654062,0.84,0.9927322,-1.371,0.1062731282,-3.4457,-0.67956644325,-1.15,2.33844272599153,-10.4304488489833
-13.7979289089138,-16.332,-16.79,0.065018,0.1525845,-13.535,0.23535,0.17655,-1.355939454,0.296,0.2617,-1.293605,-4.0967989213326,0.220874124596652,0.255484870049556,0.175523956844049,0.222355676913632,0.2135,0.486,0.784,0.051,0.025,0.058737,0.213,0.367,0.09457,0.18485,-0.7013905,-3.454,-11.752,-4.164,-2.782,-0.0515,-0.465,-7.58594019,0.4535,-6.64665,-0.0751,-0.089815539,-1.3548131425,-4.5165,-2.3835,-13.5852,-0.258,2.319,0.0373383493900145,-21.347467,-2.044134,0.91,-1.41109482579567,-0.2695375245938,-0.425,1.319,1.864,1.593,1.0585,-9.52342,0.223,-0.1920517155,0.402990182,1.1255,-6.7,-0.359447,-0.530103,-0.7079415,0.0712,-0.859152,-0.69,-4.33343319573474,0.788216589667593,-10.08667,-0.0905,-4.4150155,-11.092,-1.8755,-7.1,-1.67776413933521,-0.923,0.207015,-3.198,-5.592,0.0575,-9.9740728075108,-9.562,-6.6585,-0.325,0.078006,-1.41440616883836,-6.5335,-0.4,-5.72340878526044,-2.94609006787126,-2.05792665021578,-5.0825,-4.1015,1.55,0.6,0.3385,0.442,0.185622576,-2.09316,-3.25495,-2.3521252385,-8.5428,1.032319347,-8.11,-4.78799317,-2.8485,0.00874678,-1.03245,-8.4585,-2.988,-6.2355,-4.9505,-2.998,1.44087076755505,-0.8229,-4.4686,-16.2525,-10.4272057073454,-3.464617,-17.88376703,-13.475089,-2.602345,-4.586551,1.6,1.1,0.8,0.366,0.582716394095766,-11.66301,-0.508979908,-6.88,0.00805,-5.46646767026565,-6.18360586529663,-6.16064951205272,-2.84363275469339,-5.73736980386379,-4.202966346,0.0850186935,0.759384,-0.67799,0.727174283,0.231543,0.323634,0.128057,0.3366749185,-0.32724976,-0.420800094,-4.268043034,-0.215,-4.495,-7.82,-1.57,-1.5565,-0.91027,-0.74269,1.819,2.2,-13.9675,-0.911,-10.006,-2.3216215,-2.363,-1.727,-2.417,-10.217,-12,-13.9625,-1.027,-2.4934,-0.191952636497273,-3.0604875,-2.2015,0.206973421,-0.3084936,-10.601722,1.845278,-22.610355,-1.505971,3.5216015,-0.998375480816244,0.40632,0.399805,-13.281,-1.48476841528663,-10.7261154937704,-4.83069748498265,1.09,1.06445,-2.1425,0.16205,-3.5606,-0.768846798,-0.75,1.99317604235762,-10.4002868753559
-13.3345357818327,-12.468,-14.02,0.021955,0.105649,-13.76,0.25865,0.271111902,-1.43757,0.1405,0.33995,-1.279455,-4.66960340621211,0.332226575398806,0.210314182069492,0.115495874336427,0.170781279245266,0.128,0.241,0.843,0.0785,0.008,0.142105,0.309,0.299,0.01386,0.2391,-0.3763975,-3.5925,-12.461,-4.375,-2.979,-0.16,-0.62,-7.668539123,0.49,-6.3255,0.3565,-0.131179376,-1.213066312,-3.6215,-2.214,-12.9323,0.022,2.3185,0.129276426582651,-22.267874,-1.724113,1.137,-1.14194478265496,-0.28429302115629,-0.5035,1.591,1.978,1.7105,1.141,-10.1552,0.1075,-0.210324612,0.303904453,1.25,-6.3205,-0.7189445,-0.8732045,-0.765132,0.114531,-0.4643255,-0.7475,-4.29781829286502,1.57278025511356,-7.72159,0.273,-4.081041505,-10.7555,-1.752,-6.324,-1.33225927785657,-0.683,0.228035,-3.182,-5.373,0.364,-10.3446925507009,-8.676,-6.532,-0.345,0.31855225,-0.995256065124277,-6.795,-0.4,-5.07445942353954,-2.46409938821413,-1.92475008824826,-5.4195,-4.326,1.6,0.7,0.577,0.721,0.194390189,-2.493485,-3.71937,-2.248835824,-7.9689,1.2631135915,-7.7375,-5.20153763,-3.5445,-0.03013765,-1.187475,-8.4425,-3.22,-6.232,-4.67,-2.72,1.59490665878925,-0.862002,-4.2527,-15.551,-10.0317082227067,-3.565922,-17.67998397,-13.392192,-1.8818205,-4.2102605,1.8,1.2,0.9,0.4225,0.802631999993921,-10.88675,-0.7213,-8.255,0.072763,-5.66168797616221,-7.35703443686428,-5.99797667552271,-2.59883128737926,-5.70042197018841,-3.953404488,0.03193982,0.8995915,-0.254745,0.815481007,0.2040905,0.4529715,0.1898805,0.27931837,-0.167500307,-0.1956812685,-4.3503708235,-0.26,-4.01,-7.4,-1.38,-1.6485,-0.92233,-0.80952,2.182,2.635,-14.567,-0.458,-9.5535,-2.060603,-1.8715,-1.522,-2.545,-10.4125,-11.295,-13.4785,-0.889,-2.2455,0.0554624147080966,-3.0782355,-2.701,0.269728058,-0.2220567,-9.925792,1.869789,-20.21419,-1.434933,3.615422,-0.953888925,0.400095,0.2805,-12.908,-1.5214439985269,-10.9485405649438,-5.1594446155658,1.4,1.208228,-1.4795,0.14001546495,-3.21835,-0.6738981778,-0.65,1.8622681059068,-10.5142089292671
-12.3219538162004,-10.697,-9,-0.033471,0.123254,-12.94,0.44935,0.3660523395,-1.33028,0.017,0.36783,-1.33526,-2.92,0.16064253413774,0.189379708081701,0.178098040896861,0.203272589923394,0.143,0.317,0.86,0.056,0.058,-0.038547,0.359,0.2925,0.07654,0.2354,-0.367796,-3.289,-12.4925,-4.0335,-2.906,0.185,-0.565,-8.045506056,0.528,-5.6705,0.4888,-0.468721877,-1.1947025,-3.7085,-2.307,-12.7833,-0.002,2.25,0.258118036505206,-21.768434,-1.900592,1.228,-1.1473418079842,-0.399686412634263,-0.5,1.489,1.773,1.8,1.159,-9.07748,0.1875,-0.208213173,0.279643901,1.25,-5.8545,-0.62639,-0.1834545,-0.237797,0.419048,-0.120206,-0.786,-4.08769813735567,1.17105596307739,-8.432382,0.319,-3.8016505,-10.7165,-1.788,-6.2455,-0.787026299636329,-0.4865,0.233855,-3.016,-5.439,0.3525,-9.82859031749693,-7.6985,-6.4205,-0.238,0.3712515,-0.541678487695411,-6.1475,-0.18,-5.25139503718338,-2.37474591103807,-1.99966349352875,-5.077,-4.414,1.6,0.7,0.629,0.7335,0.178190859,-2.483325,-3.71259,-1.725889115,-8.36535,1.1468,-7.1525,-4.825949685,-3.947,-0.019162,-1.06126,-8.3052,-3.247,-5.824,-4.5445,-3.022,1.72488624025715,-0.736055,-3.8738,-14.866,-9.74028745427717,-3.142676,-16.20032527,-11.9425705,-2.1846255,-4.020266,1.7,1.2,0.9,0.379,1.01066435287004,-10.03543,-0.443224329,-8.855,0.06855,-4.934007237,-6.47654721394898,-5.51348017672895,-2.3034427326927,-3.79996998485652,-3.7629846795,0.0941822045,1.037066,-0.101867,0.976416827,0.172002,0.4310355,0.1912735,0.276915144,0.030351927,-0.488189501,-4.299356868,-0.24,-4.125,-7.16,-1.275,-1.142,-0.93091,-0.7862,1.9095,2.68,-14.422,0.0605,-9.182,-1.321596,-1.818,-1.3175,-2.141,-9.11,-9.656,-12.14,-0.617,-2.2302,0.143128279513881,-2.8925957,-2.3395,0.511398952,-0.07911884,-8.7809235,1.889055,-18.169649,-1.6104435,3.448757,-1.01876620802738,0.47686,0.393675,-12.123,-1.5904311223265,-10.0253152076909,-5.43773709022441,1.96,1.306735,-1.606,0.1047118584,-3.0406,-0.7298858054,-0.45,2.19677831572673,-9.62475973320512
-10.724063013707,-7.562,-7.37,0.056773,0.1780645,-11.36,0.4382,0.5366580105,-1.11687,0.148,0.4165,-1.250825,-3.87234339701318,0.190770979417464,0.137359082199873,0.164298527538724,0.262363325000039,0.143,0.298,0.871,0.037,0.063,-0.0047565,0.329,0.275,0.20184,0.2504,-0.207379,-3.141,-11.389,-4.012,-2.574,0.09,-0.47,-7.2508579,0.5255,-5.21235,-0.2862,-0.259317785,-1.039414122,-3.018,-1.7805,-11.89805,0.111,2,0.424734849742462,-19.903656,-0.995741,1.25,-1.41100808164606,-0.372239324802061,-0.5875,1.569,1.4665,1.837,1.3485,-9.260945,0.2475,-0.151824713,0.324793858,0.978,-4.7175,-0.524157,0.106462,-0.0566,0.4724835,0.2036765,-0.7105,-4.41077626707912,0.870688358213361,-7.688106,0,-3.0884795,-10.091,-1.324,-5.575,-0.621881778820598,-0.464,0.2307383385,-2.821,-4.7115,0.319,-8.46629706402946,-7.121,-5.8135,-0.172,0.448727,-0.495111801603527,-5.204,0,-4.21807562139936,-1.91817456348975,-1.58999440171042,-4.3315,-3.472,1.6,0.9,0.694,0.536,0.1827874265,-2.38013,-3.45535,-1.543750769,-8.2743,1.239944556,-6.3295,-4.674024235,-3.5615,0.02132608,-0.736228,-7.1505,-3.198,-2.889,-4.6215,-3.265,1.72407817081202,-0.1343495,-3.44145,-15.7505,-8.82544370575794,-2.238507,-14.418911715,-10.339097,-1.277645,-3.4513775,1.9,1.2,0.9,0.479,0.981862182314213,-8.143295,-0.40629,-8.45,0.100712,-3.75589153278352,-5.44134088062051,-4.22342952819805,-1.73642462837819,-3.97840761894686,-3.470950727,0.125387849,1.1149785,0.056398,1.104837283,0.23362775,0.4839185,0.284288,0.269562592,-0.007564862,-0.111246865,-4.089394122,-0.105,-4.33,-6.23,-0.88,-0.8015,-0.706065,-0.8157,1.478,2.775,-13.502,0.118,-7.888,-1.660013,-1.932,-1.522,-1.834,-8.7675,-8.208,-10.5805,-0.456,-2.0534,0.138397853871759,-2.69801344,-2.271,0.732589909,-0.09658071,-8.153292,1.5926885,-15.4611575,-0.851857,4.076871,-1.09676752038344,0.55419,0.51579,-11.39,-1.44984319434412,-8.91141837370661,-4.76926011659556,2.025,1.387901,-1.62,-0.0493,-2.6167,-0.8413038348,-0.5,1.92934380196634,-8.22222890566571
-8.65023266914456,-3.4555,-1.92,0.0081835,0.171525,-9.4115,0.66165,0.678779472,-0.875955384,0.157,0.3878,-1.004255,-3.02596068529757,0.354390663332341,0.223977327740162,0.137741095047587,0.304437268111627,0.246,0.317,0.857,0.0875,0.087,0.094678,0.349,0.322,0.20315,0.224,-0.1643925,-2.701,-8.887,-3.236,-2.08,0.141,-0.34,-6.33919191,0.31,-4.76035,0.2916,-0.3292700165,-0.889490611,-2.2405,-1.8175,-10.3438,-0.024,1.5,0.458969665599671,-13.6343605,0.576616,1.114,-0.975685000005212,-0.391314787806839,-0.2745,1.273,1.205,1.559,1.205,-7.24036,0.1475,-0.1104011855,0.3468303055,0.8755,-3.88,-0.261066,-0.3280175,0.196857,0.516216,0.3814945,-0.696,-3.74860479953332,0.557879544316979,-5.023869,0.1025,-2.039825615,-8.378,-0.5225,-4.887,0.0898478154163541,-0.5955,0.18888,-2.625,-4.177,0.228,-6.53487384367268,-5.339,-5.047,0.102,0.5949585,-0.0320529331026112,-4.295,0.33,-3.32489056578386,-1.8680577092068,-1.52666564204498,-2.9385,-2.3525,1.6,0.9,0.701,0.4985,0.169433728,-2.13179,-2.914125,-0.994469437,-6.3822,1.446464794,-5.19,-3.843041715,-3.1735,0.1854765,-0.515698,-5.892,-2.977,1.547,-3.789,-2.467,1.90818483653403,0.0881365,-2.7737,-11.122,-7.35078262619022,-1.764639,-12.07991307,-7.650768,-0.369691,-2.984454,1.8,1.1,0.9,0.524,1.13964796860961,-6.64052,-0.27329,-7.89,0.066885,-2.73577026642953,-4.20285491426974,-3.20469652031278,-0.895488316120224,-2.00373674287595,-2.966958357,0.464473336,1.0881945,0.047485,0.936904411,0.31883825,0.524793,0.4069325,0.262041591,0.083424941,0.208857483,-3.536047217,-0.14,-3.95,-4.85,-0.65,-0.7995,-0.731105,-0.67108,1.455,2.68,-13.186,0.736,-6.193,-0.411205,-1.818,-1.34,-1.991,-7.514,-7.148,-9.111,-0.5015,-1.7735,0.168195362611041,-2.201733695,-1.9825,1.192185482,0.2034449,-6.392014,1.7990775,-12.2680475,-0.0070375,3.8492665,-0.86763347158402,0.6102,0.55496,-9.1656,-1.29621758516927,-7.47107534373927,-3.93574932106009,1.13,1.321784,-1.2145,-0.14355,-2.1636,-0.6882987165,-0.2,1.72981675354944,-6.16096122119538
-5.4443259776466,1.409,2.96,0.036242,0.154591,-6.4705,0.978,0.9776037345,-0.689719595,0.218,0.4435,-0.5755735,-2.7445231034565,0.388910043799423,0.249096317602796,0.263684439954075,0.384658724149209,0.22,0.341,0.8255,0.159,0.141,0.251545,0.33,0.336,0.125835,0.212,-0.04342355,-2.1125,-6.301,-2.575,-1.239,0.352,-0.19,-4.537279964,0.033,-3.2556,0.5649,-0.068146555,-0.5048867375,-1.751,-1.429,-7.82004,-0.0095,0.819,0.773072534392201,-7.959172,0.897298,0.841,-0.983350952064517,-0.299265203542518,-0.305,0.978,0.8985,1.3975,1.2535,-5.64907,0.237,0.0878,0.405787668,0.739,-2.012,0.410042,0.351163,0.653355,0.790211,0.6045135,-0.3695,-3.14141432327132,0.758015102284999,-3.376138,0,-1.125997,-6.806,-0.21,-3.215,0.649099952607544,-0.446,0.268655,-2.044,-3.3095,0.16,-4.65618768598419,-3.3855,-3.918,0.188,0.660857,0.26829756196616,-2.318,0.847939983009319,-2.20845578171039,-1.09946336382925,-1.04178824704705,-1.6695,-1.3475,1.5,1,0.552,0.6,0.163820948,-1.62217,-1.99955,-0.442350163,-3.494,1.475088358,-3.0515,-2.799190025,-2.1775,0.258717,-0.0314629,-3.52,-1.944,2.0695,-3.332,-1.138,1.84262694972407,0.434257,-1.9613,-7.72,-5.62513779981743,-0.889403,-8.457691897,-3.931164,0.455514,-1.993828,1.8,1,0.8,0.6495,1.16662201677956,-4.58853,-0.0528,-6.66,0.0488455,-1.33408682879062,-2.32001391792089,-1.54859962248216,-0.0916074381791854,-0.584981510236165,-2.41841908,0.577405145,1.0187615,0.24715,0.903331443,0.337915,0.601213,0.390252,0.27772205,0.0898187355,0.291843095,-2.8848703145,-0.06,-2.79,-2.68,-0.35,-0.631,-0.447875,-0.58131,1.023,2.4,-11.4,1.1675,-3.7805,0.237138,-1.363,-1.136,-1.8715,-5.9175,-5.639,-7.273,-0.506,-1.36925,0.211876090031385,-1.55822697,-1.506,1.243510711,0.2413917,-3.659208,2.000376,-7.4276725,0.4369675,3.938555,-0.624229815400651,0.638945,0.68002,-6.16545,-0.90119354701398,-5.05819128829894,-2.69806124190893,1.54,1.2063525,-0.7885,-0.2205,-1.5199,-0.52772749035,0.1,1.17377764946318,-3.44931547228251
-1.26824961558073,5.918,8.08,0.058194,0.152795,-2.468,1.2075,1.21813233,-0.3052549605,0.352,0.4437,-0.231014,-1.02870826562612,0.207842527032802,0.307761166922708,0.389567677458435,0.346365542072473,0.275,0.338,0.798,0.1945,0.214,0.2933,0.303,0.382,0.17213,0.22075,0.0225468,-0.468,-3.539,-0.966,-0.1855,0.599,0.1,-0.9727329305,0.017,-1.21,0.2558,-0.168622033,0.0469,-0.576,-0.7515,-3.72148,-0.106,0.182,1.06159826259871,-0.13807,2.494826,0.546,-0.45293295629629,-0.233161947331436,-0.2915,0.682,1.023,1.148,1.1205,-1.95451,0.249,0.140078015,0.580096573,0.478,1.032,0.968537,0.805459754,1.01391,1.126035,0.8841025,-0.187,-2.46449500253686,0.456053308348225,-0.2963522,0.023,0.1650482,-4.476,0.8485,-0.7465,1.35648407253797,-0.071,0.32792,-1.2445,-1.672,0.069,-2.14464676337633,-1.375,-1.96,0.255,0.79934,0.99167114128087,0.0915,1.13055626767541,-0.317453098256081,-0.187930648138277,-0.376300166942941,-0.0295,0.097,1.2,1.2,0.5075,0.48,0.1713524625,-0.805116,-0.831536,0.6017229365,-0.940725,1.5043,-0.293,-0.8198763,-1.217,0.48179,0.236683,-0.987,-0.752,1.5075,-1.5675,-0.0655,1.86289565268271,1.09115,-0.662575,-2.2475,-3.17303293893881,0.75684,-2.995986503,0.8613835,1.646978,-0.600477,1.6,1,0.7,0.798,1.1012847751845,-1.242525,0.205465958,-4.41,0.115094,0.357851347401611,-0.0764341939294405,-0.0331298981246093,0.856775897100264,0.784948084619174,-1.2903846145,0.6567608055,0.859789,0.472136,0.933504933,0.463688,0.570118,0.521171,0.272854899,0.305357127,0.601873559,-1.800446781,0.21,-0.37,0.22,0.65,0.038,-0.12625,-0.25273,0.546,2.1,-8.316,1.557,0.249,0.586025,-0.681,-0.2605,-1.0645,-3.5125,-1.877,-4.657,-0.3465,-0.6018,0.228486092649968,-0.44656971,-0.874,1.691545322,0.3961926,-0.1495625,2.314766,-0.4775995,0.9293225,3.695278,-0.442122455,0.709565,0.74933,-1.53735,-0.40243654990446,-1.67411931475764,-0.955535468311302,1.07,1.192531,-0.3095,-0.2052,-0.47252,-0.2406860931,0.3,1.11416539564543,-0.724128601337626
4.79287576461768,7.341,9.98,0.1403705,0.1474695,0.4861,1.5815,1.54572607,0.126643,0.5,0.40635,0.306063,-0.707915254691224,0.452406276740729,0.345486777495436,0.26908532349839,0.454641448357207,0.234,0.373,0.741,0.2625,0.259,0.34811,0.288,0.479,0.183725,0.2154,0.20517,0.655,-0.503,0.5625,0.793,0.735,0.23,1.84362817,0.299,1.167,0.9994,-0.020148795,0.748953259,1.2135,0.2215,1.133305,-0.1185,-0.068,1.28229033389974,6.18354,4.317636,0.25,-0.472134570570156,-0.17738510055667,-0.257,0.41,1.182,0.806,0.864,1.541515,0.297,0.3030041445,0.614261494,0.5005,2.497,1.24385,1.156865,1.460805,1.382325,1.13307,0.151,-1.73996365279105,0.067959264464358,1.5605425,0.023,0.72080641,0.146,1.62,1.3955,2.3630109457909,0.42,0.28376,0.4405,1.0995,0.228,1.52320175810031,0.959,1.1255,0.398,0.7063,1.74689484413151,1.273,1.5517700734504,0.84259542576649,-0.279896404812918,0.885908971094701,0.9855,0.876,1,1.5,0.445,0.3815,0.259344354,0.001630195,0.104766,1.316230373,1.6717,1.3724,3.322,1.865507955,0.4165,0.685739,0.575848,1.2995,1.0235,1.445,-0.088,1.5335,1.79107400756687,1.539952,0.603575,3.6425,0.577916436558721,2.129863,1.4784496635,4.25,2.715498,1.158378,1.2,0.8,0.575,0.9095,1.17769332076089,2.62872,0.433654601,-0.96,0.1573095,1.58968163056051,1.78214142171399,1.13097955887638,1.756537211,2.17311320148172,0.201164292,0.747036762,0.709907,0.8745905,0.791767774,0.518042,0.4110645,0.646865,0.290232689,0.399568556,1.0260271285,-0.414304194,0.625,1.26,1.905,1.69,0.4835,0.20307,0.0896645,0.319,1.87,-5.042,2.247,4.76,1.444523,0.5145,0.4435,0.412,-0.2875,1.455,-0.0145,0.0075,0.4111,0.500237922395411,0.6147207,-0.2725,1.9782545055,0.5561508,4.402917,2.637021,5.888194,1.944203,3.292002,-0.138788726800882,0.870305,0.89815,3.6233,0.248486621552874,0.4909195800351,0.644674477136006,0.845,1.0471905,-0.081,-0.02149981021,0.527995,0.2212529119,1,0.880752203989258,1.77525127599064
5.28777864125771,7.421,8.32,0.196963,0.199374,2.19,2.6215,1.7164590775,0.406192,0.618,0.36615,0.5465175,0.237491373630764,0.672691915472852,0.346171363530255,0.381197116520466,0.463202308798334,0.277,0.329,0.5685,0.39,0.354,0.51027,0.226,0.5475,0.210545,0.2069,0.3728015,1.0165,0.617,1.0975,1.303,0.865,0.315,2.03335184,0.452,2.6928,2.04055,0.00939656,0.4945547705,2.221,1.338,2.832335,-0.289,0,1.38750501602633,8.400518,5.145898,0.0345,-0.29552035313661,-0.102161001076514,-0.161,0.5,0.796,0.745,0.8415,4.50307,0.4985,0.5836087665,0.770480373,0.182,2.4225,1.04798,1.048145,1.54854,1.234455,1.130165,0.116,-0.61695486206071,0.729669842019938,1.565027,0.1255,1.0431684,2.168,1.9105,2.12,3.12858465920483,0.866,0.307975,1.3625,1.73,0.319,3.17711194629535,3.275,1.82,0.508,0.6712205,1.78841277470953,1.5345,1.31787485318917,0.917908452553689,0.023795395770039,1.26433587963647,1.0905,1.018,1.2,1.5,0.412,0.3575,0.205,0.134981,0.2808965,1.573736298,2.3207,1.508525827,4.3145,2.74055323,1.7595,0.757041,0.555653,1.761,1.412,1.234,1.173,1.673,1.72266248100065,1.6394335,0.888875,4.4705,1.5389985205937,2.543382,3.740127438,4.633017,2.7053805,2.610996,1.3,0.9,0.7,0.9185,1.12716044,3.489569,0.487378939,1.38,0.224691,1.53955179004576,1.13997757032222,1.47006444439655,1.44909743932451,1.91940260214163,1.296125564,0.885675522,0.508939,0.985412,0.8869894545,0.493689,0.407327,0.759948,0.25126222,0.428872823,1.060102824,0.873551034,0.595,1.095,1.69,1.6,0.952,0.230895,0.205895,0.023,1.55,0.34,2.056,5.335,1.542284,1.364,0.91,1.214,2.645,4.669,3.5015,0.319,0.7554,0.648827363999862,1.105541,-0.192,1.6447132665,0.5829378,5.2289515,2.986284,6.604136,2.504385,3.156472,0.0785527518316295,0.84717,0.95024,4.124,0.497450108772468,0.608171297329256,1.26370884854235,1.06,0.7317693,0.031,0.0298,0.89789,0.3202572346,1.25,0.747814121522564,2.81172348053344
5.23571798780094,7.678,8.82,0.22514,0.2168835,2.5365,2.426,1.348730965,0.334829,0.677,0.342,0.530142,0.754413204046762,0.719327709647067,0.455444856728884,0.30899600314037,0.50471095675102,0.33,0.423,0.802,0.815,0.514,0.53758,0.245,0.55,0.25495,0.1955,0.40373,0.956,0.948,0.98,1.24,0.787,0.36,2.0971341835,0.519,2.75815,1.8217,0.085026605,0.3368123,2.4065,1.344,2.672325,-0.2655,0.046,1.46757263777126,8.333206,5.39773,0.091,-0.0286176677616027,-0.0724140120967698,-0.034,0.432,0.978,0.7685,0.848,5.190695,0.5095,0.639143668,0.538747506,0.4435,2.2125,1.346975,0.950432,1.10491,1.55484,1.021255,0.1525,-0.277472009649779,0.791805562697822,1.547046,0.16,1.2423195,1.989,1.859,2.6475,3.17327710600031,0.8105,0.31712,1.6575,1.5495,0.341,2.86693226806509,4.0215,1.512,0.4215,0.587061,1.73600157560785,1.228,1.10194874014453,0.948811677661145,0.371678328437089,1.24895679270462,1.0995,1.019,1.2,1.4,0.2495,0.459,0.382,0.187898,0.3099715,1.5367531565,2.43795,1.539236565,4.489,2.543004575,1.415,0.733403,0.4382255,1.663,1.3695,1.1505,1.2135,1.566,1.78320246590181,1.82566,0.896775,4.14,1.64501444449651,2.303734,4.475390933,4.22,2.813679,2.5535975,1.2,0.9,0.7,0.7905,0.985227410322325,3.66556,0.50406,1.81,0.336164,1.41364967349018,2.56837847560312,1.47632073107774,1.08015488961313,1.91631392192158,1.45641919,0.892411347,0.5010465,1.021499,1.02901236,0.418912,0.545646,0.622021,0.308481165,0.713721933,1.087593278,1.392002198,0.705,1.305,1.62,1.505,1.1305,0.193265,0.13109,0.08,1.43,2.234,1.891,4.96,1.5584665,1.1445,0.765,0.949,2.942,5.168,3.858,0.3335,0.7144,0.57179694987871,0.9145599,-0.0685,1.867328423,0.5076459,3.8735415,2.776755,6.541483,2.57333,3.439412,0.066867073736465,0.796585,0.94796,3.9963,0.518778756696515,0.654604254332875,1.33265106481649,0.69,0.76460715,0.0335,-0.0299,0.93383,0.2839359317,1.1,0.791633377545001,2.30813515184328
